Date	Time	Temperature
2017-02-19	14:49:19	20.25
2017-02-19	14:49:21	20.25
2017-02-19	14:49:23	20.25
2017-02-19	14:49:25	20.25
2017-02-19	14:49:27	20.25
2017-02-19	14:49:29	20.25
2017-02-19	14:49:31	20.25
2017-02-19	14:49:33	20.25
2017-02-19	14:49:35	20.25
2017-02-19	14:49:37	20.25
2017-02-19	14:49:39	20.25
2017-02-19	14:49:41	20.25
2017-02-19	14:49:43	20.25
2017-02-19	14:49:45	20.25
2017-02-19	14:49:47	20.25
2017-02-19	14:49:49	20.25
2017-02-19	14:49:51	20.25
2017-02-19	14:49:53	20.25
2017-02-19	14:49:56	20.25
2017-02-19	14:49:58	20.25
2017-02-19	14:50:00	20.25
2017-02-19	14:50:02	20.25
2017-02-19	14:50:04	20.25
2017-02-19	14:50:06	20.25
2017-02-19	14:50:08	20.25
2017-02-19	14:50:10	20.25
2017-02-19	14:50:12	20.25
2017-02-19	14:50:14	20.25
2017-02-19	14:50:16	20.25
2017-02-19	14:50:18	20.25
2017-02-19	14:50:20	20.25
2017-02-19	14:50:22	20.25
2017-02-19	14:50:24	20.437
2017-02-19	14:50:26	20.625
2017-02-19	14:50:28	20.75
2017-02-19	14:50:30	20.812
2017-02-19	14:50:32	20.875
2017-02-19	14:50:34	20.937
2017-02-19	14:50:36	21.0
2017-02-19	14:50:38	21.0
2017-02-19	14:50:41	20.875
2017-02-19	14:50:43	20.812
2017-02-19	14:50:45	20.75
2017-02-19	14:50:47	20.687
2017-02-19	14:50:49	20.687
2017-02-19	14:50:51	20.687
2017-02-19	14:50:53	20.562
2017-02-19	14:50:55	20.562
2017-02-19	14:50:57	20.562
2017-02-19	14:50:59	20.5
2017-02-19	14:51:01	20.5
2017-02-19	14:51:03	20.5
2017-02-19	14:51:05	20.437
2017-02-19	14:51:07	20.437
2017-02-19	14:51:09	20.437
2017-02-19	14:51:11	20.375
2017-02-19	14:51:13	20.125
2017-02-19	14:51:15	20.062
2017-02-19	14:51:17	19.937
2017-02-19	14:51:19	19.812
2017-02-19	14:51:21	19.687
2017-02-19	14:51:23	19.625
2017-02-19	14:51:25	19.5
2017-02-19	14:51:27	19.312
2017-02-19	14:51:29	19.125
2017-02-19	14:51:31	19.0
2017-02-19	14:51:33	18.875
2017-02-19	14:51:35	18.687
2017-02-19	14:51:37	18.5
2017-02-19	14:51:39	18.375
2017-02-19	14:51:41	18.312
2017-02-19	14:51:43	18.312
2017-02-19	14:51:45	18.312
2017-02-19	14:51:47	18.312
2017-02-19	14:51:49	18.25
2017-02-19	14:51:51	18.25
2017-02-19	14:51:53	18.25
2017-02-19	14:51:55	18.25
2017-02-19	14:51:57	18.187
2017-02-19	14:51:59	18.25
2017-02-19	14:52:01	18.187
2017-02-19	14:52:03	18.125
2017-02-19	14:52:05	18.125
2017-02-19	14:52:07	18.125
2017-02-19	14:52:09	18.187
2017-02-19	14:52:11	18.062
2017-02-19	14:52:13	17.937
2017-02-19	14:52:16	17.937
2017-02-19	14:52:18	17.875
2017-02-19	14:52:20	17.875
2017-02-19	14:52:22	17.75
2017-02-19	14:52:24	17.75
2017-02-19	14:52:26	17.625
2017-02-19	14:52:28	17.562
2017-02-19	14:52:30	17.5
2017-02-19	14:52:32	17.625
2017-02-19	14:52:34	17.625
2017-02-19	14:52:36	17.562
2017-02-19	14:52:38	17.5
2017-02-19	14:52:40	17.437
2017-02-19	14:52:42	17.5
2017-02-19	14:52:44	17.375
2017-02-19	14:52:46	17.312
2017-02-19	14:52:48	17.312
2017-02-19	14:52:50	17.25
2017-02-19	14:52:52	17.25
2017-02-19	14:52:54	17.25
2017-02-19	14:52:56	17.312
2017-02-19	14:52:58	17.312
2017-02-19	14:53:00	17.187
2017-02-19	14:53:02	17.187
2017-02-19	14:53:04	17.125
2017-02-19	14:53:06	17.125
2017-02-19	14:53:08	17.062
2017-02-19	14:53:11	17.0
2017-02-19	14:53:13	17.0
2017-02-19	14:53:15	17.0
2017-02-19	14:53:17	17.0
2017-02-19	14:53:19	17.187
2017-02-19	14:53:21	17.312
2017-02-19	14:53:23	17.437
2017-02-19	14:53:25	17.625
2017-02-19	14:53:27	17.75
2017-02-19	14:53:29	17.812
2017-02-19	14:53:31	17.875
2017-02-19	14:53:33	17.937
2017-02-19	14:53:36	18.062
2017-02-19	14:53:38	18.062
2017-02-19	14:53:40	18.125
2017-02-19	14:53:42	18.25
2017-02-19	14:53:44	18.25
2017-02-19	14:53:46	18.312
2017-02-19	14:53:48	18.312
2017-02-19	14:53:50	18.375
2017-02-19	14:53:52	18.375
2017-02-19	14:53:54	18.437
2017-02-19	14:53:56	18.437
2017-02-19	14:53:58	18.437
2017-02-19	14:54:00	18.5
2017-02-19	14:54:02	18.562
2017-02-19	14:54:04	18.562
2017-02-19	14:54:06	18.562
2017-02-19	14:54:08	18.625
2017-02-19	14:54:10	18.625
2017-02-19	14:54:12	18.687
2017-02-19	14:54:14	18.75
2017-02-19	14:54:16	18.75
2017-02-19	14:54:18	18.75
2017-02-19	14:54:20	18.812
2017-02-19	14:54:22	18.812
2017-02-19	14:54:24	18.812
2017-02-19	14:54:26	18.875
2017-02-19	14:54:28	18.875
2017-02-19	14:54:30	18.937
2017-02-19	14:54:32	18.937
2017-02-19	14:54:35	18.937
2017-02-19	14:54:37	18.937
2017-02-19	14:54:39	19.0
2017-02-19	14:54:41	19.0
2017-02-19	14:54:43	19.0
2017-02-19	14:54:45	19.0
2017-02-19	14:54:47	19.062
2017-02-19	14:54:49	19.062
2017-02-19	14:54:51	19.062
2017-02-19	14:54:53	19.062
2017-02-19	14:54:55	19.062
2017-02-19	14:54:57	19.062
2017-02-19	14:54:59	19.062
2017-02-19	14:55:01	19.125
2017-02-19	14:55:03	19.125
2017-02-19	14:55:05	19.125
2017-02-19	14:55:07	19.125
2017-02-19	14:55:09	19.125
2017-02-19	14:55:11	19.125
2017-02-19	14:55:13	19.125
2017-02-19	14:55:15	19.187
2017-02-19	14:55:17	19.187
2017-02-19	14:55:19	19.187
2017-02-19	14:55:21	19.187
2017-02-19	14:55:23	19.187
2017-02-19	14:55:25	19.25
2017-02-19	14:55:27	19.25
2017-02-19	14:55:29	19.25
2017-02-19	14:55:31	19.25
2017-02-19	14:55:34	19.25
2017-02-19	14:55:36	19.25
2017-02-19	14:55:38	19.25
2017-02-19	14:55:40	19.312
2017-02-19	14:55:42	19.312
2017-02-19	14:55:44	19.312
2017-02-19	14:55:46	19.312
2017-02-19	14:55:48	19.312
2017-02-19	14:55:50	19.375
2017-02-19	14:55:52	19.312
2017-02-19	14:55:54	19.312
2017-02-19	14:55:56	19.375
2017-02-19	14:55:58	19.375
2017-02-19	14:56:00	19.375
2017-02-19	14:56:02	19.375
2017-02-19	14:56:04	19.375
2017-02-19	14:56:06	19.375
2017-02-19	14:56:08	19.375
2017-02-19	14:56:10	19.375
2017-02-19	14:56:12	19.437
2017-02-19	14:56:14	19.437
2017-02-19	14:56:16	19.437
2017-02-19	14:56:18	19.437
2017-02-19	14:56:20	19.437
2017-02-19	14:56:22	19.437
2017-02-19	14:56:24	19.437
2017-02-19	14:56:26	19.437
2017-02-19	14:56:28	19.437
2017-02-19	14:56:31	19.437
2017-02-19	14:56:33	19.5
2017-02-19	14:56:35	19.5
2017-02-19	14:56:37	19.5
2017-02-19	14:56:39	19.5
2017-02-19	14:56:41	19.5
2017-02-19	14:56:43	19.5
2017-02-19	14:56:45	19.5
2017-02-19	14:56:47	19.5
2017-02-19	14:56:49	19.5
2017-02-19	14:56:51	19.5
2017-02-19	14:56:53	19.562
2017-02-19	14:56:55	19.5
2017-02-19	14:56:57	19.562
2017-02-19	14:56:59	19.562
2017-02-19	14:57:01	19.562
2017-02-19	14:57:03	19.562
2017-02-19	14:57:05	19.562
2017-02-19	14:57:07	19.562
2017-02-19	14:57:09	19.625
2017-02-19	14:57:11	19.625
2017-02-19	14:57:13	19.625
2017-02-19	14:57:15	19.625
2017-02-19	14:57:17	19.625
2017-02-19	14:57:19	19.625
2017-02-19	14:57:22	19.625
2017-02-19	14:57:24	19.625
2017-02-19	14:57:26	19.625
2017-02-19	14:57:28	19.625
2017-02-19	14:57:30	19.687
2017-02-19	14:57:32	19.687
2017-02-19	14:57:34	19.625
2017-02-19	14:57:36	19.625
2017-02-19	14:57:38	19.625
2017-02-19	14:57:40	19.687
2017-02-19	14:57:42	19.687
2017-02-19	14:57:44	19.687
2017-02-19	14:57:46	19.687
2017-02-19	14:57:48	19.687
2017-02-19	14:57:50	19.687
2017-02-19	14:57:53	19.687
2017-02-19	14:57:55	19.687
2017-02-19	14:57:57	19.687
2017-02-19	14:57:59	19.687
2017-02-19	14:58:01	19.687
2017-02-19	14:58:03	19.687
2017-02-19	14:58:05	19.687
2017-02-19	14:58:08	19.687
2017-02-19	14:58:10	19.75
2017-02-19	14:58:12	19.687
2017-02-19	14:58:14	19.687
2017-02-19	14:58:16	19.687
2017-02-19	14:58:18	19.687
2017-02-19	14:58:20	19.687
2017-02-19	14:58:22	19.75
2017-02-19	14:58:24	19.75
2017-02-19	14:58:26	19.75
2017-02-19	14:58:28	19.687
2017-02-19	14:58:30	19.687
2017-02-19	14:58:32	19.75
2017-02-19	14:58:34	19.75
2017-02-19	14:58:36	19.75
2017-02-19	14:58:38	19.75
2017-02-19	14:58:40	19.75
2017-02-19	14:58:42	19.75
2017-02-19	14:58:44	19.75
2017-02-19	14:58:46	19.75
2017-02-19	14:58:48	19.75
2017-02-19	14:58:51	19.75
2017-02-19	14:58:53	19.75
2017-02-19	14:58:55	19.75
2017-02-19	14:58:57	19.75
2017-02-19	14:58:59	19.812
2017-02-19	14:59:01	19.812
2017-02-19	14:59:03	19.812
2017-02-19	14:59:05	19.812
2017-02-19	14:59:07	19.75
2017-02-19	14:59:09	19.812
2017-02-19	14:59:11	19.75
2017-02-19	14:59:13	19.75
2017-02-19	14:59:15	19.812
2017-02-19	14:59:17	19.812
2017-02-19	14:59:19	19.812
2017-02-19	14:59:21	19.812
2017-02-19	14:59:24	19.812
2017-02-19	14:59:26	19.812
2017-02-19	14:59:28	19.812
2017-02-19	14:59:30	19.812
2017-02-19	14:59:32	19.812
2017-02-19	14:59:34	19.812
2017-02-19	14:59:36	19.812
2017-02-19	14:59:38	19.812
2017-02-19	14:59:40	19.812
2017-02-19	14:59:42	19.812
2017-02-19	14:59:45	19.812
2017-02-19	14:59:47	19.812
2017-02-19	14:59:50	19.812
2017-02-19	14:59:52	19.812
2017-02-19	14:59:54	19.812
2017-02-19	14:59:56	19.812
2017-02-19	14:59:58	19.812
2017-02-19	15:00:00	19.812
2017-02-19	15:00:02	19.812
2017-02-19	15:00:04	19.875
2017-02-19	15:00:06	19.812
2017-02-19	15:00:08	19.812
2017-02-19	15:00:10	19.875
2017-02-19	15:00:12	19.875
2017-02-19	15:00:14	19.812
2017-02-19	15:00:16	19.875
2017-02-19	15:00:18	19.812
2017-02-19	15:00:20	19.812
2017-02-19	15:00:22	19.812
2017-02-19	15:00:24	19.812
2017-02-19	15:00:27	19.812
2017-02-19	15:00:29	19.812
2017-02-19	15:00:31	19.812
2017-02-19	15:00:33	19.875
2017-02-19	15:00:36	19.875
2017-02-19	15:00:38	19.875
2017-02-19	15:00:40	19.875
2017-02-19	15:00:42	19.875
2017-02-19	15:00:44	19.812
2017-02-19	15:00:46	19.875
2017-02-19	15:00:48	19.875
2017-02-19	15:00:50	19.875
2017-02-19	15:00:52	19.875
2017-02-19	15:00:54	19.875
2017-02-19	15:00:56	19.875
2017-02-19	15:00:58	19.875
2017-02-19	15:01:00	19.875
2017-02-19	15:01:02	19.875
2017-02-19	15:01:04	19.875
2017-02-19	15:01:06	19.875
2017-02-19	15:01:08	19.875
2017-02-19	15:01:10	19.875
2017-02-19	15:01:12	19.875
2017-02-19	15:01:15	19.875
2017-02-19	15:01:17	19.875
2017-02-19	15:01:19	19.875
2017-02-19	15:01:21	19.875
2017-02-19	15:01:23	19.875
2017-02-19	15:01:25	19.875
2017-02-19	15:01:27	19.875
2017-02-19	15:01:29	19.875
2017-02-19	15:01:31	19.875
2017-02-19	15:01:33	19.937
2017-02-19	15:01:35	19.875
2017-02-19	15:01:37	19.937
2017-02-19	15:01:39	19.875
2017-02-19	15:01:41	19.875
2017-02-19	15:01:43	19.875
2017-02-19	15:01:45	19.937
2017-02-19	15:01:47	19.875
2017-02-19	15:01:49	19.875
2017-02-19	15:01:51	19.937
2017-02-19	15:01:54	19.875
2017-02-19	15:01:56	19.937
2017-02-19	15:01:58	19.937
2017-02-19	15:02:00	19.875
2017-02-19	15:02:02	19.937
2017-02-19	15:02:04	19.937
2017-02-19	15:02:06	19.937
2017-02-19	15:02:08	19.937
2017-02-19	15:02:10	19.875
2017-02-19	15:02:12	19.937
2017-02-19	15:02:14	19.937
2017-02-19	15:02:16	19.937
2017-02-19	15:02:18	19.937
2017-02-19	15:02:20	19.937
2017-02-19	15:02:22	19.937
2017-02-19	15:02:24	19.937
2017-02-19	15:02:26	19.937
2017-02-19	15:02:28	19.937
2017-02-19	15:02:31	19.937
2017-02-19	15:02:33	19.937
2017-02-19	15:02:35	19.937
2017-02-19	15:02:37	19.937
2017-02-19	15:02:39	19.937
2017-02-19	15:02:41	19.937
2017-02-19	15:02:43	19.937
2017-02-19	15:02:45	19.937
2017-02-19	15:02:47	19.937
2017-02-19	15:02:49	19.937
2017-02-19	15:02:51	19.937
2017-02-19	15:02:53	19.937
2017-02-19	15:02:55	19.937
2017-02-19	15:02:57	19.937
2017-02-19	15:02:59	19.937
2017-02-19	15:03:01	19.937
2017-02-19	15:03:04	19.937
2017-02-19	15:03:06	19.937
2017-02-19	15:03:08	19.937
2017-02-19	15:03:10	19.937
2017-02-19	15:03:12	19.937
2017-02-19	15:03:14	19.937
2017-02-19	15:03:16	19.937
2017-02-19	15:03:18	19.937
2017-02-19	15:03:20	19.937
2017-02-19	15:03:22	19.937
2017-02-19	15:03:24	19.937
2017-02-19	15:03:26	19.937
2017-02-19	15:03:28	19.937
2017-02-19	15:03:30	19.937
2017-02-19	15:03:32	19.937
2017-02-19	15:03:34	20.0
2017-02-19	15:03:36	19.937
2017-02-19	15:03:38	19.937
2017-02-19	15:03:40	20.0
2017-02-19	15:03:43	20.0
2017-02-19	15:03:45	20.0
2017-02-19	15:03:47	19.937
2017-02-19	15:03:49	20.0
2017-02-19	15:03:51	19.937
2017-02-19	15:03:53	20.0
2017-02-19	15:03:55	20.0
2017-02-19	15:03:57	20.0
2017-02-19	15:03:59	20.0
2017-02-19	15:04:01	20.0
2017-02-19	15:04:03	20.0
2017-02-19	15:04:05	20.0
2017-02-19	15:04:07	20.0
2017-02-19	15:04:09	20.0
2017-02-19	15:04:11	20.0
2017-02-19	15:04:13	20.0
2017-02-19	15:04:15	19.937
2017-02-19	15:04:18	20.0
2017-02-19	15:04:20	20.0
2017-02-19	15:04:22	20.0
2017-02-19	15:04:24	20.0
2017-02-19	15:04:26	20.0
2017-02-19	15:04:28	20.0
2017-02-19	15:04:30	20.0
2017-02-19	15:04:32	20.0
2017-02-19	15:04:34	20.0
2017-02-19	15:04:36	20.0
2017-02-19	15:04:38	20.0
2017-02-19	15:04:40	20.0
2017-02-19	15:04:42	20.0
2017-02-19	15:04:44	20.0
2017-02-19	15:04:46	20.0
2017-02-19	15:04:48	20.0
2017-02-19	15:04:50	20.0
2017-02-19	15:04:53	20.0
2017-02-19	15:04:55	20.0
2017-02-19	15:04:57	20.0
2017-02-19	15:04:59	20.0
2017-02-19	15:05:01	20.0
2017-02-19	15:05:03	20.0
2017-02-19	15:05:05	20.0
2017-02-19	15:05:07	20.0
2017-02-19	15:05:09	20.0
2017-02-19	15:05:11	20.0
2017-02-19	15:05:13	20.0
2017-02-19	15:05:15	20.062
2017-02-19	15:05:17	20.0
2017-02-19	15:05:20	20.0
2017-02-19	15:05:22	20.0
2017-02-19	15:05:24	20.062
2017-02-19	15:05:26	20.0
2017-02-19	15:05:28	20.062
2017-02-19	15:05:30	20.0
2017-02-19	15:05:32	20.0
2017-02-19	15:05:34	20.0
2017-02-19	15:05:36	20.0
2017-02-19	15:05:38	20.0
2017-02-19	15:05:40	20.0
2017-02-19	15:05:42	20.0
2017-02-19	15:05:44	20.0
2017-02-19	15:06:53	19.937
2017-02-19	15:06:55	19.937
2017-02-19	15:06:57	19.937
2017-02-19	15:06:59	19.937
2017-02-19	15:07:01	19.937
2017-02-19	15:07:03	20.0
2017-02-19	15:07:05	20.0
2017-02-19	15:07:07	20.0
2017-02-19	15:07:10	20.0
2017-02-19	15:07:12	20.0
2017-02-19	15:07:14	20.0
2017-02-19	15:07:16	20.0
2017-02-19	15:07:18	20.0
2017-02-19	15:07:20	20.0
2017-02-19	15:07:22	20.0
2017-02-19	15:07:24	20.0
2017-02-19	15:07:26	20.062
2017-02-19	15:07:28	20.0
2017-02-19	15:07:30	20.0
2017-02-19	15:07:32	20.062
2017-02-19	15:07:34	20.062
2017-02-19	15:07:36	20.062
2017-02-19	15:07:38	20.062
2017-02-19	15:07:41	20.062
2017-02-19	15:07:43	20.062
2017-02-19	15:07:45	20.062
2017-02-19	15:07:47	20.062
2017-02-19	15:07:49	20.062
2017-02-19	15:07:51	20.062
2017-02-19	15:07:53	20.062
2017-02-19	15:07:55	20.062
2017-02-19	15:07:57	20.062
2017-02-19	15:07:59	20.062
2017-02-19	15:08:01	20.0
2017-02-19	15:08:03	20.0
2017-02-19	15:08:05	20.062
2017-02-19	15:08:07	20.062
2017-02-19	15:08:09	20.062
2017-02-19	15:08:12	20.062
2017-02-19	15:08:14	20.062
2017-02-19	15:09:28	20.0
2017-02-19	15:09:31	20.0
2017-02-19	15:09:33	20.0
2017-02-19	15:09:35	20.0
2017-02-19	15:09:37	20.062
2017-02-19	15:15:35	20.0
2017-02-19	15:15:37	20.062
2017-02-19	15:15:39	20.062
2017-02-19	15:15:41	20.062
2017-02-19	15:15:43	20.062
2017-02-19	15:15:45	20.062
2017-02-19	15:15:47	20.062
2017-02-19	15:15:49	20.062
2017-02-19	15:15:51	20.062
2017-02-19	15:15:53	20.062
2017-02-19	15:15:56	20.062
2017-02-19	15:15:58	20.062
2017-02-19	15:16:00	20.062
2017-02-19	15:16:02	20.062
2017-02-19	15:16:04	20.062
2017-02-19	15:16:06	20.062
2017-02-19	15:16:08	20.125
2017-02-19	15:16:10	20.125
2017-02-19	15:16:12	20.125
2017-02-19	15:16:14	20.125
2017-02-19	15:16:16	20.125
2017-02-19	15:16:18	20.125
2017-02-19	15:16:20	20.125
2017-02-19	15:16:22	20.125
2017-02-19	15:16:25	20.125
2017-02-19	15:16:27	20.125
2017-02-19	15:16:29	20.125
2017-02-19	15:16:31	20.125
2017-02-19	15:16:33	20.125
2017-02-19	15:16:35	20.125
2017-02-19	15:16:37	20.125
2017-02-19	15:16:39	20.125
2017-02-19	15:16:41	20.125
2017-02-19	15:16:43	20.125
2017-02-19	15:16:45	20.125
2017-02-19	15:16:47	20.125
2017-02-19	15:16:49	20.125
2017-02-19	15:16:52	20.125
2017-02-19	15:16:54	20.125
2017-02-19	15:16:56	20.125
2017-02-19	15:16:58	20.125
2017-02-19	15:17:00	20.125
2017-02-19	15:17:02	20.125
2017-02-19	15:17:04	20.125
2017-02-19	15:17:06	20.125
2017-02-19	15:17:08	20.125
2017-02-19	15:17:10	20.125
2017-02-19	15:17:12	20.125
2017-02-19	15:17:14	20.125
2017-02-19	15:17:17	20.125
2017-02-19	15:17:19	20.125
2017-02-19	15:17:21	20.125
2017-02-19	15:17:23	20.125
2017-02-19	15:17:25	20.125
